  0.00000000E+00 -0.19497653E+01
  0.29289322E-02 -0.19492208E+01
  0.58578644E-02 -0.19475885E+01
  0.87867966E-02 -0.19448722E+01
  0.11715729E-01 -0.19410777E+01
  0.14644661E-01 -0.19362135E+01
  0.17573593E-01 -0.19302905E+01
  0.20502525E-01 -0.19233217E+01
  0.23431458E-01 -0.19153225E+01
  0.26360390E-01 -0.19063107E+01
  0.29289322E-01 -0.18963059E+01
  0.32218254E-01 -0.18853301E+01
  0.35147186E-01 -0.18734074E+01
  0.38076118E-01 -0.18605636E+01
  0.41005051E-01 -0.18468267E+01
  0.43933983E-01 -0.18322263E+01
  0.46862915E-01 -0.18167937E+01
  0.49791847E-01 -0.18005619E+01
  0.52720779E-01 -0.17835655E+01
  0.55649712E-01 -0.17658403E+01
  0.58578644E-01 -0.17474235E+01
  0.61507576E-01 -0.17283535E+01
  0.64436508E-01 -0.17086697E+01
  0.67365440E-01 -0.16884126E+01
  0.70294373E-01 -0.16676232E+01
  0.73223305E-01 -0.16463434E+01
  0.76152237E-01 -0.16246158E+01
  0.79081169E-01 -0.16024832E+01
  0.82010101E-01 -0.15799888E+01
  0.84939033E-01 -0.15571760E+01
  0.87867966E-01 -0.15340883E+01
  0.90796898E-01 -0.15107691E+01
  0.93725830E-01 -0.14872615E+01
  0.96654762E-01 -0.14636086E+01
  0.99583694E-01 -0.14398526E+01
  0.10251263E+00 -0.14160357E+01
  0.10544156E+00 -0.13921989E+01
  0.10837049E+00 -0.13683829E+01
  0.11129942E+00 -0.13446272E+01
  0.11422836E+00 -0.13209704E+01
  0.11715729E+00 -0.12974500E+01
  0.12008622E+00 -0.12741025E+01
  0.12301515E+00 -0.12509630E+01
  0.12594408E+00 -0.12280651E+01
  0.12887302E+00 -0.12054413E+01
  0.13180195E+00 -0.11831223E+01
  0.13473088E+00 -0.11611376E+01
  0.13765981E+00 -0.11395147E+01
  0.14058875E+00 -0.11182798E+01
  0.14351768E+00 -0.10974570E+01
  0.14644661E+00 -0.10770690E+01
  0.14937554E+00 -0.10571366E+01
  0.15230447E+00 -0.10376787E+01
  0.15523341E+00 -0.10187126E+01
  0.15816234E+00 -0.10002536E+01
  0.16109127E+00 -0.98231530E+00
  0.16402020E+00 -0.96490932E+00
  0.16694913E+00 -0.94804561E+00
  0.16987807E+00 -0.93173228E+00
  0.17280700E+00 -0.91597570E+00
  0.17573593E+00 -0.90078048E+00
  0.17866486E+00 -0.88614956E+00
  0.18159380E+00 -0.87208422E+00
  0.18452273E+00 -0.85858416E+00
  0.18745166E+00 -0.84564750E+00
  0.19038059E+00 -0.83327094E+00
  0.19330952E+00 -0.82144970E+00
  0.19623846E+00 -0.81017772E+00
  0.19916739E+00 -0.79944765E+00
  0.20209632E+00 -0.78925094E+00
  0.20502525E+00 -0.77957796E+00
  0.20795419E+00 -0.77041807E+00
  0.21088312E+00 -0.76175969E+00
  0.21381205E+00 -0.75359043E+00
